genus,image_url,summary
Actacarus,,"This list contains species first discovered in Hong Kong, with the endemic species asterisked.


== Plants ==
Bauhinia (Bauhinia blakeana)
Crapnell's camellia (Camellia crapnelliana)
Grantham's camellia (Camellia granthamiana)
Hong Kong camellia (Camellia hongkongensis)
Hong Kong dogwood (Dendrobenthamia hongkongensis)
Hong Kong iris (Iris speculatrix)
Hong Kong balsam (Impatiens hongkongensis)
Pavetta (Pavetta hongkongensis)
Hong Kong croton (Croton hancei)*
Hong Kong wild kumquat (Fortunella hindsii), see Kumquat
Hong Kong bamboo (Arundinaria shiuyingiana)*
Lantau star-anise (Illicium angustisepalum)*
Hong Kong asarum (Asarum hongkongense)*
Shiuying bamboo (Arundinaria shiuyingiana)*
Subglabrous cane (Sasa subglabra)*
Two-coloured bulbophyllum (Bulbophyllum bicolor)*
Monteiro's caterpillar orchid (Cheirostylis monteiroi)*
Entire lip ginger (Zingiber integrilabrum)* (probably extinct)


== Animals ==


=== Mammals ===
Chinese white dolphin (Sousa chinensis chinensis)


=== Amphibians ===
Romer's tree frog (Philautus romeri)*
Hong Kong newt (Paramesotriton hongkongensis)
Hong Kong cascade frog (Amolops hongkongensis)
Short-legged horned toad (Xenophrys brachykolos )*
Polypedates megacephalus
Fejervarya multistriata
Rana macrodactyla
Microhyla pulchra (Hallowell), 1861


=== Reptile ===
Hongkong blind skink (Dibamus bogadeki)*
Lazell's blind snake (Typhlops lazelli)*
Anderson's stream snake (Ophisthotropis andersonii)
Eumeces quadrilineatus (Blyth), 1853
Achalinus rufescens Boulenger, 1888
Calamaria septentrionalis Boulenger, 1890
Dendrelaphis hollonrakei Lazell, 2002
Ahaetulla prasina medioxima (Lazzell, 2002)


=== Fish ===
Aphyocpris lini
Hong Kong paradisefish (Macropodus hongkongensis)
Pseudogastromyzon myersi
Parazacco spilurus (Gunther), 1868
Pseudohemiculter dispar (Peters), 1880
Oreonectes platycephalus Gunther, 1868
Rhinogobius duospilus (Herre, 1935)
Bathyphylax bombifrons Myers, 1934
Figaro melanobranchus (Chan), 1965
Sphyraena putnamiae Jordan & Schlegel, 1905
Osteomugil strongylocephalus (Richardson), 1846
Argyrosomus pawak Lin, 1940
Nibea chui Trewavas, 1971
Callionymus altipinnis Fricke, 1981
Arnoglossus tenuis Gunther, 1880
Plagiopsetta fasciatus (Fowler), 1933
Brachirus swinhonis (Steindachner), 1867
Cynoglossus lineolatus Steindachner, 1867
Opistognathus hongkongiensis Chan, 1968
Bathygobius hongkongensis Lam, 1986
Paraploactis hongkongiensis (Chan, 1966)*
Xyrichtys trivittatus Randall & Cornish, 2000
Neopomacentrus bankieri (Richardson, 1846)


=== Mollusca ===
Phyllodesmium opalescene
Chloritis hungerfordiana rufopila
Cryptosoma imperator
Kaliella hongkongensis
Macrochlamys discus
Macrochlamys nitidissma
Marcrocycloides crenulate
Microcystina schmackerina
Microcystina stenomphala
Sinoenna splendens hongkongensis
Tornatellira boeningi


=== Annelida ===
Aglaophamus toloensis Ohwada, 1992


=== Malacostraca ===


=== Arachnida ===


==== Araneae ====


===== Acari =====


=== Insects ===


==== Lepidoptera ====


==== Odonata ====


==== Ephemeroptera ====


==== Phasmatodea ====
Phasmatidae
Ramulus caii (Brock & Seow-Choen 2000)
Entoria victoria Brock & Seow-Choen, 2000*
Heteronemiidae
Phraortes stomphax (Westwood 1859)*
Sipyloidea shukayi Bi, Zhang & Lau, 2001*
Neohirasea hongkongensis Brock & Seow-Choen, 2000*
Macellina souchongia (Westwood, 1859)


==== Megaloptera ====
Corydalidae
Neochauliodes bowringi (McLachlan, 1867)


==== Coleoptera ====


==== Hymenoptera ====


==== Isoptera ====
Rhinotermitidae
Coptotermes hongkongensis Oshima, 1914
Coptotermes melanoistriatus Lau & He, 1995
Termitidae
Ahmaditermes choui Ping & Tong, 1989
Macrotermes planicapitatus Gao & Lau, 1996
Nasutitermes choui Ping & Xu, 1989
Nasutitermes dudgeoni Gao & Lam, 1986


==== Psocoptera ====
Epipsocidae
Hinduipsocus hongkongensis Li & Mockford, 1997
Mesopsocidae
Mesopsocus hongkongensis Thornton, 1959
Peripsocidae
Peripsocus hongkongensis Thornton & Wong, 1968


==== Diptera ====


==== Hemiptera ====
Aleyrodidae
Paraleyrodes pseudonaranjae Martin, 2001
Aphididae
Aulacophoroides millettiae Qiao, Jiang & Martin, 2006
Toxoptera victroiae Martin, 1991
Coccidae
Cribropulvinaria tailungensis Hodgson & Martin, 2001
Fistulococcus pokfulamensis Hodgson & Martin, 2005
Miridae
 Orientomiris sinicus (Walker), 1873


==== Trichoptera ====
Helicopsychidae
Helicopsyche agnetae Johanson & Oláh, 2008


== See also ==

Environment of Hong Kong


== References ==

For the plants:

Hu Qi-ming ed., 2003. Rare and Precious Plants of Hong Kong."
Scaptognathus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Agauopsis_brevipalpus_brevipalpus_%28YPM_IZ_020199%29.jpeg/250px-Agauopsis_brevipalpus_brevipalpus_%28YPM_IZ_020199%29.jpeg,"Halacaridae is a family of meiobenthic mites found in marine, brackish, and freshwater habitats around the world. It includes more than 1100 described species belonging to 64 genera  It is the largest marine radiation of arachnids.


== Description and life cycle ==
Halacarids have four pairs of legs (as adults and nymphs; see below), of which the first two pairs point forwards and the last two pairs point backwards."
Microsetella,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Aoshima_in_Obama_bay.jpg/330px-Aoshima_in_Obama_bay.jpg,"Obama Bay (小浜湾, Obama-wan) is a bay within Wakasa Bay in the Chūbu region of Japan, within the municipal boundaries of both Ōi and Obama. Its surface area is about 58.7 square kilometres (22.7 sq mi), with a mean depth of 25 metres (82 ft). Due to its clear waters and large beaches, it is a popular beach destination in the summer."
Gymnangium,,"The list of marine cnidarians of South Africa is a list of saltwater species that form a part of the cnidarian (Phylum Cnidaria) fauna of South Africa. This list does not include the freshwater cnidarians. The list follows the SANBI listing on iNaturalist, and does not always agree with WoRMS for distribution."
Clava,,
Idotea,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Idotea_baltica.jpg/250px-Idotea_baltica.jpg,"Idotea balthica is a species of marine isopod which lives on seaweed and seagrass in the subtidal zone of rocky shores and sandy lagoons.


== Distribution ==
Idotea balthica has a broad geographical distribution, having been recorded from the Belgian Exclusive Economic Zone, The British Isles, Cobscook Bay, Dutch Exclusive Economic Zone, European waters, Greek Exclusive Economic Zone, Gulf of Maine, Knokke, North West Atlantic, Red Sea, Voordelta, West Coast of Norway, Wimereux and the Black Sea.


== Appearance ==
The male is larger than female, and can reach 4 centimetres (1.6 in) long, while the female reaches a max length of around 1.8 cm."
Hansenomysis,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Hemimysis_anomala_GLERL_4.jpg/250px-Hemimysis_anomala_GLERL_4.jpg,"Mysida is an order of small, shrimp-like crustaceans in the malacostracan superorder Peracarida. Their common name opossum shrimps stems from the presence of a brood pouch or ""marsupium"" in females. The fact that the larvae are reared in this pouch and are not free-swimming characterises the order."
Gaussicia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Halocypridae is a family of ostracods in the order Halocyprida. Some members are bioluminescent, such as Conchoecia pseudodiscophora, and are believed to use coelenterazine and a coelenterazine luciferase, rather than vargulin.


== Genera ==
The following genera are recognised in the family Halocyprididae:


== References ==


== External links ==
""Halocyprididae""."
Paramollicia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Halocypridae is a family of ostracods in the order Halocyprida. Some members are bioluminescent, such as Conchoecia pseudodiscophora, and are believed to use coelenterazine and a coelenterazine luciferase, rather than vargulin.


== Genera ==
The following genera are recognised in the family Halocyprididae:


== References ==


== External links ==
""Halocyprididae""."
Callistocythere,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Callistocythere is a genus of ostracods. Some species are known from the fossil record.
Virgularia,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Virgularia_schultzei12.jpg/250px-Virgularia_schultzei12.jpg,Virgularia is a genus of sea pen in the family Virgulariidae.
Cresseyus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Bomolochidae is a family of copepods parasitic on marine fishes. Most species parasitize the gills of fish, but some species live in the nostrils or on the eyes of their hosts."
Myzomolgus,,
Agetus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Agetus is a genus of copepods belonging to the family Corycaeidae.
The genus has almost cosmopolitan distribution."
Gastrodelphys,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Gastrodelphyidae is a family of parasitic copepods.
Heteranthessius,,
Atrophia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Decapitated_03.jpg/250px-Decapitated_03.jpg,"Adrian Kowanek (born 4 October 1977), also known as Covan, is a Polish musician who was the former lead vocalist of the death metal bands Atrophia Red Sun and Decapitated. He was also the touring vocalist for technical death metal band Sceptic.


== Accident ==
On 29 October 2007, the tour bus for Decapitated was involved in an accident with a truck carrying wood in Gomel, on the Russia–Belarus border."
Gonophysema,,
Aphanodomus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Xenocoelomatidae is a family of cyclopoid copepods in the order Cyclopoida. There are at least two genera and four described species in Xenocoelomatidae.
Pareurythoe,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Bearded_Fireworm_%28Small%29.jpg/250px-Bearded_Fireworm_%28Small%29.jpg,"Amphinomidae, also known as the fireworms, bristle worms or sea mice, are a family of marine polychaetes, many species of which bear chaetae mineralized with carbonate.  The best-known amphinomids are the fireworms, which can cause great pain if their toxin-coated chaetae are touched or trodden on.  Their relationship to other polychaete groups is somewhat poorly resolved."
Lumbrinerides,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Iris worms (Lumbrineridae) are a family of polychaetes in the order Eunicida. Lumbrineridae live on the West Coast of the United States, the West Coast of Canada, and the Gulf of Mexico.


== Distribution and Habitat ==
Iris worms (Lumbrineridae) are distributed worldwide and are primarily found in the soft sediment of shallow intertidal waters, but sometimes live on rocky bottoms and in algal holdfasts."
Nerillidium,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Nerilla_antennata%2C_prostomium.jpg/250px-Nerilla_antennata%2C_prostomium.jpg,The Nerillidae are a family of invertebrates containing these genera:
Enipo,,Archilochus (; Ancient Greek: Ἀρχίλοχος Arkhílokhos; c. 680 – c. 645 BC) was a iambic poet of the Archaic period from the island of Paros.
Eunoe,,"Eunoe (Italian: Eunoè [eunoˈɛ]; Ancient Greek: Εὐνοη, romanized: Eúnoē) is a feature of Dante's Divine Comedy created by Dante as the fifth river of the dead (taking into consideration that Cocytus was described as a lake rather than a river). In the Purgatorio, the second cantica of Dante's poem, penitents reaching the Garden of Eden at the top of Mount Purgatory are first washed in the waters of the river Lethe in order to forget the memories of their mortal sins. They then pass through Eunoe to have the memories of their good deeds in life strengthened."
Malacoceros,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Scolelepis_squamata.jpg/250px-Scolelepis_squamata.jpg,"Spionidae is a family of marine worms within the Polychaeta. Spionids are selective deposit feeders that use their two grooved palps to locate prey. However, some spionids are capable of interface feeding, i.e."
Circeis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Augustus_of_Prima_Porta.jpg/250px-Augustus_of_Prima_Porta.jpg,"August is the eighth month of the year in the Julian and Gregorian calendars. Its length is 31 days.
In the Southern Hemisphere, August is the seasonal equivalent of February in the Northern Hemisphere."
Dendroxea,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Haliclonapermollis.jpg/250px-Haliclonapermollis.jpg,"Chalinidae is a family of marine demosponges, containing the following genera:

Chalinula Schmidt, 1868
Cladocroce Topsent, 1892
Dendrectilla Pulitzer-Finali, 1983
Dendroxea Griessinger, 1971
Haliclona Grant, 1836


== Predators ==
An unidentified species from the family Chalinidae is a prey of the sea slug Tyrinna evelinae in Brazil."
Ancistrocoma,,"A protist () is any eukaryotic organism (one with cells containing a nucleus) that is not an animal, plant, or fungus. The protists do not form a natural group, or clade, since they exclude certain eukaryotes with whom they share a common ancestor; but, like algae or invertebrates, the grouping is used for convenience. In some systems of biological classification, such as the popular five-kingdom scheme proposed by Robert Whittaker in 1969, the protists make up a kingdom called Protista, composed of ""organisms which are unicellular or unicellular-colonial and which form no tissues""."
Heteropyramis,,"María de los Ángeles Alvariño González (Spanish pronunciation: [maˈɾia ðe los ˈaŋxeles alβaˈɾiɲo ɣonˈθaleθ], October 3, 1916 – May 29, 2005), known as Ángeles Alvariño, was a Spanish fishery research biologist and oceanographer globally recognized as an authority in plankton biology. She was the first woman ever appointed as scientist aboard any British or Spanish exploration ship. She discovered 22 new species of marine animals and published over a hundred scientific books, essays, and articles."
Artotrogus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Asterophora_lycoperdoides_15966.jpg/250px-Asterophora_lycoperdoides_15966.jpg,"Asterophora lycoperdoides, commonly known as the star bearer, or powdery piggyback mushroom, is a species of fungus in the Lyophyllaceae family. It grows as a parasite, mostly on Russula species, and is found in North America.


== Taxonomy ==
The species was first named as Agaricus lycoperdonoides by French mycologist Jean Baptiste Francois Pierre Bulliard in 1784."
Sphaeronella,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Nicotho%C3%AB_astaci_-_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBAINV0274_100_03_0002.tif/lossy-page1-250px-Nicotho%C3%AB_astaci_-_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBAINV0274_100_03_0002.tif.jpg,"Nicothoidae is a family of copepods, containing the following genera:"
Aktedrilus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Aktedrilus is a genus of annelids belonging to the family Naididae.
The genus has cosmopolitan distribution."
Phallodrilus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Phallodrilus is a genus of invertebrates in the family Naididae.
Mesoglossus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Mesoglossus is a genus of worms belonging to the family Harrimaniidae.
Oligocladus,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Prostheceraeus_giesbrechtii_Schmarda%2C_1859_4.jpg/250px-Prostheceraeus_giesbrechtii_Schmarda%2C_1859_4.jpg,Euryleptidae is a family of marine polyclad flatworms.
Abyssoninoe,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Iris worms (Lumbrineridae) are a family of polychaetes in the order Eunicida. Lumbrineridae live on the West Coast of the United States, the West Coast of Canada, and the Gulf of Mexico.


== Distribution and Habitat ==
Iris worms (Lumbrineridae) are distributed worldwide and are primarily found in the soft sediment of shallow intertidal waters, but sometimes live on rocky bottoms and in algal holdfasts."
Pinnotherion,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Hemigrapsus_nudus_from_Coos_Bay%2C_Oregon%2C_with_carapace_removed_to_show_the_entoniscid_Portunion_conformis_-_journal.pone.0035350.g001-F.png/250px-Hemigrapsus_nudus_from_Coos_Bay%2C_Oregon%2C_with_carapace_removed_to_show_the_entoniscid_Portunion_conformis_-_journal.pone.0035350.g001-F.png,"The Entoniscidae  are a family of marine isopod crustaceans in the suborder Cymothoida. 
Members of this family are parasites of brachyuran and anomuran crabs, living in their hosts' haemocoel. A small chitinised hole develops through the host's exoskeleton through which the isopod can communicate with the environment."
